,Feature,basinc,bennent,bnlwinc,ccgdbd,ccrdprs,chldhhe,crpdwk,edulvlfb,edulvlmb,edulvlpb,eduunmp,eiscedf,eiscedm,eiscedp,elgbio,elgcoal,elghydr,elgngas,elgnuc,emplrel,emprelp,estsz,eudcnbf,euftf,eusclbf,gndr2,gndr3,gvsrdcc,hinctnta,iccohbt,icomdnp,icppdwk,icwhct,iorgact,isco08,isco08p,jbspv,lbenent,lklmten,lknemny,lkredcc,lrscale,lvgptnea,marsts,nacer2,netustm,occf14b,occm14b,ownrdcc,pdjobev,pdjobyr,prtdgcl,rfgbfml,rfgfrpc,rlgblge,rlgdnm,rshipa2,rshipa3,rshpsts,sbbsntx,tporgwk,trstep,trstun,uemplwk,vteurmmb,wkdcorga,wkhct,wkhtot,wkhtotp,wrkac6m,wrkctra,wrkprbf,yrbrn2,yrbrn3
21,rlgblg,4.770412790644197e-05,,0.0001769833353792,6.463230501763402e-05,1.902391455508715e-05,1.4219500229810383e-06,0.0006793058956753,5.30517362843794e-07,0.0001500052220899,4.2983877890380425e-05,2.31378840941102e-05,1.296954206945213e-07,0.0002164887087381,0.0001036275603289,8.056293564867802e-05,0.0001279587185422,4.3773320624715406e-05,7.400150648637144e-05,0.0001008803044407,,0.0012682904094091,,0.0001214712915202,0.0002254921282231,8.649635969519985e-05,8.072785735147576e-06,2.8403156222504078e-06,4.737888010474012e-05,0.0004892141653132,7.790831432280609e-05,3.08180925472844e-05,4.606534959841142e-05,,,7.176503203450657e-05,0.001391861275456,,0.0004828119563601,6.447104656527093e-05,,1.5743124622221642e-05,0.001183812472473,,3.6662697876015926e-06,,6.889076279205291e-05,0.0006551856814264,7.12196775155885e-05,5.960314901382568e-05,0.0002368323939878,0.0001856433566646,0.0011893298621162,2.3680263283194725e-05,0.00022573110445,,8.450146721169239e-05,0.0001200791240411,5.068513972263438e-06,0.0004903516454143,0.0001375889545227,,0.0003993681765263,0.000226015216119,0.0001247927262198,9.033668647993998e-06,,,,0.0005009434868591,,1.6982321907771328e-05,0.0001307022973234,0.0001142946766245,5.435367590484639e-05
22,rlgblge,0.001319771718069,0.0006469847737043,0.0006872465181531,0.000285193043022,0.000151118205781,0.0028272714759763,0.0120143087721843,0.000114258609874,0.0004692780725427,0.0007388544321464,0.0005983626304227,0.0002080640877431,0.0003567665999388,0.0004300566594886,0.0004395604781239,0.0004951117086913,2.929005504449197e-05,0.0018558960199226,9.24773867879567e-05,,0.0024946948941292,,,0.0009330751305411,,0.0016132985315312,0.0012534026542835,1.0810651977895312e-05,0.0002131839995133,0.0003276953287463,0.0002194657613554,0.0003496902664429,,,,0.0016674168848183,,0.0007424539001962,0.0009777738877602,9.881595014504835e-05,6.237804279592355e-05,0.0002908230208241,4.575615967431452e-05,,,0.0058642944453008,0.0018206251791017,6.613806048017786e-05,0.0001928313324761,0.0129840724706218,0.0101230747528607,0.0008444963006583,0.0001543595541325,0.0006506530505141,,,0.0003717967034838,0.0014087363592459,0.0009892552897013,0.0016057719171417,,4.899163728056118e-05,0.0003630784258572,0.0005074435355628,0.0027224557431407,,,,,,,0.0006948969956214,0.0005720134583927,0.0001606104636804
23,dscrgrp,3.891926237230476e-06,0.0002260419102616,0.0001118329442472,6.671855945867438e-05,4.90573115673828e-06,0.0003086090874619,0.0001109598209534,6.513989219290827e-06,0.0006494396919,0.0011505192916384,2.8118970371984854e-05,2.108965237256206e-06,0.0005673415014535,0.0009140079755265,0.0001804305681837,3.1938312153009256e-05,1.744915472105224e-05,0.0001423488251,0.0001140023431866,1.3909576983957566e-06,0.0005092055061597,0.0001326199156119,6.713730945972291e-05,0.0003527249705151,5.165930751494915e-05,4.593295602491366e-06,6.367422157216396e-05,3.521328125875526e-05,0.0001402104442521,0.0006256205330207,0.0006191147173491,0.000617449648415,0.0001270847068516,1.741411209447422e-05,8.583918153285785e-05,0.0005159160615617,1.5164714037734609e-05,0.0031984073501665,3.832254731665922e-05,0.000104765852212,2.8460328307882737e-05,0.0004182625947247,0.0016247505121237,0.0062059114978008,0.0002431509259577,0.0002424949126687,0.0005353416679448,0.0078850694513227,8.109606826269141e-05,0.0001064128670986,0.0002204494725773,0.0046406358585223,9.491451117527104e-05,0.0002737853754112,0.0002081609074615,2.4670243253980668e-05,4.153556157119505e-07,8.48170643690956e-05,0.0022217846503894,7.711847908024019e-05,9.269712402004388e-05,0.0011138040180365,5.7586704533987296e-05,3.167787064871382e-05,0.0044747361088337,4.167093753074921e-05,,,,5.634327844537546e-06,0.0001673342200112,0.0003883337127605,1.8657781872057388e-05,1.5726183528849434e-05
24,dscrage,0.0001560457183359,2.0636441853530337e-05,0.0001354984895789,6.44744200533748e-05,2.9950459032814217e-05,0.0001161401423809,0.0001158901962982,2.881116027897158e-06,0.000160051534577,0.0002177188644812,0.0002768708444914,4.1762026881114025e-05,0.0002896976026423,3.13109938720272e-05,0.0002579789011192,0.000109119224612,5.0427224018835536e-05,2.644118178285456e-05,0.0002539527144093,7.638564890606489e-05,0.0005886952915219,0.0001028001354563,0.0001140144484375,0.000235572047726,0.0001008115596913,3.2939795676480775e-05,6.857979581452402e-06,0.0002232066509035,0.0002171433528306,1.753589785094221e-05,2.2850385140273904e-06,2.168815944643497e-05,2.666511026970118e-06,0.0002943635324645,0.0001849913965407,0.0004773792615554,3.332465612152358e-05,0.0001014081305963,8.5037226402765e-05,4.169932073632592e-05,0.0001127127592156,0.0002121729003919,5.677906664319907e-05,0.0001030500649377,0.0001240964584397,5.553225157585467e-05,0.0005325346582764,0.0010136652846632,0.0001300483297748,0.0001924657297432,0.000173992843116,0.0002539114192209,5.73223595826338e-05,0.0001200328272271,5.302141313488912e-05,0.0001272268864837,4.327704918208878e-07,2.071120256658523e-05,0.0001943279772292,0.0002476462273137,6.360297978520579e-05,0.0003623169154706,0.0002198308244652,0.000162140575178,0.0004107429611395,9.417769865923542e-05,1.6681968914503553e-05,1.2910145398475303e-05,0.0002504619707256,3.121051264244325e-05,0.0004016440325792,0.0001605294301864,6.818470382306673e-05,9.15284574592454e-05
25,dscrgnd,1.2421203974981562e-05,8.043376541030662e-05,8.01666462896153e-05,3.745468477500621e-05,1.168749552886054e-05,4.261884567622165e-05,1.1735584270307756e-05,9.16374986576438e-07,3.753989517751148e-05,8.543162554226016e-06,1.474502769396648e-05,0.0,1.919292708864824e-05,2.4562328761384117e-05,1.320520823335604e-07,6.682510860804375e-05,1.3461436538081486e-05,7.960828350761271e-07,0.0001270806554741,1.1484701011081593e-06,0.000221246233545,2.7462002933565783e-05,7.808758482917906e-06,3.065609568819311e-06,2.1180710736993118e-05,9.359088711984629e-08,2.8816833016142746e-05,2.21226223966522e-05,6.087134821720154e-05,1.743428644951902e-05,2.031600430869937e-05,1.6377280334193958e-05,3.313708135703544e-06,4.178960311522591e-06,5.5477053111452666e-05,0.0001685494898468,6.228814987287287e-06,4.168448936923352e-05,8.668837842961907e-06,4.944269020283237e-06,7.52000436871223e-05,2.5459812120019777e-05,2.414501494117788e-07,8.273333797089052e-06,3.9344939952408864e-05,3.9301387630091554e-05,9.302792023509824e-05,0.0001335753717054,4.507995160764026e-05,2.296878396623056e-05,5.550184918525451e-06,1.2094808132532874e-05,2.3243850956291947e-06,2.462074421561384e-05,1.1110653941463484e-05,2.5081578749491344e-05,2.3120969518623687e-07,2.7051174169657672e-05,1.2512357588177866e-05,1.3501372567155597e-05,4.182160593836509e-06,4.7376707674577184e-05,1.0372283600662275e-05,4.139107351671952e-05,1.642557473749285e-05,1.2018434700778171e-06,,,,0.0,8.599339732330413e-06,4.725346085824302e-05,8.861684204663823e-05,0.0001804380997037
26,lnghom1,0.0,,2.073270776600111e-07,1.1762885644747432e-06,1.1324797502596346e-05,,0.0,0.0,5.390852515125703e-07,0.0,0.0,0.0,1.0387441615696268e-06,8.468605436018555e-07,0.0,2.0675584321756204e-05,0.0,6.710666460305409e-06,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,9.202591064278704e-06,,0.0,0.0,9.77354860896396e-06,,0.0,3.382304459231373e-07,0.0,0.0,,6.555329026276087e-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,4.430248635630629e-07,,0.0,0.0,0.0,6.047424779853396e-07,,0.0,0.0,0.0,0.0,0.0,3.7012009658707283e-07,1.1684856196360288e-05,0.0
27,blgetmg,0.0,0.0,1.591616162636132e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.548914569847089e-06,0.0,9.166931669762586e-07,0.0,5.382043618144305e-06,0.0,0.0,7.049294839280785e-06,0.0,0.0,0.0,0.0,0.0,8.718479468171863e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.708540478315483e-07,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.2607187998153332e-05,0.0,6.034516428387252e-06,2.051978397603274e-06,0.0,0.0,0.0,4.521932654385931e-07,0.0,0.0,0.0,0.0,6.238711222066412e-07,,,,,,0.0,,0.0,0.0
28,mocntr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.947674917791068e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.3498251943665153e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.664276142402702e-07,0.0,4.602055987078145e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.542799276823292e-06,0.0,9.363782442952596e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002397747494558,2.032332936838981e-05,0.0007557201503333,0.0,0.0,0.0,1.4512524887490664e-06,0.0
29,gvrfgap,9.459040954791716e-05,0.0008181645851251,0.0001804574081941,5.10805601606782e-05,2.316058900264424e-05,0.0005255687628951,0.0002433001116139,5.618779155899469e-09,3.946451040932165e-05,0.0006418700131767,0.0002197722907483,5.037865106215879e-07,5.441228787877994e-05,0.0005618349420835,0.0001266412209635,0.0004026056407523,5.890897344891567e-05,0.0001612560917577,5.365346614453032e-05,1.0632488381930863e-05,0.0007524538104639,3.170338248799492e-05,4.252486343730148e-05,0.0001071879032184,1.273957739135156e-05,2.266831005028401e-07,5.070504113546129e-07,0.000149015766345,0.000109560518499,0.0006589217410115,0.0007053413783491,0.0008653150595143,1.1804957893523012e-06,2.7467705976187696e-05,8.324583233057261e-06,0.000538176091682,4.8954660772729975e-06,0.0003995058651674,0.0002348207028288,4.114878493969135e-05,1.4401021991408342e-05,0.001066875866538,1.8133161903088013e-05,0.0003605084863708,3.695273820170938e-05,3.4039630249229945e-05,0.0001808101401592,0.0005794296239374,0.0001191994848985,0.0001515968250098,0.0002873744975372,0.0001247111811815,1.9090315227513893e-05,5.950092569042032e-05,0.000276006395288,6.326498824379945e-05,1.2704139852719057e-05,6.05441114031233e-06,0.002550256781466,0.0001049357656762,7.726840936488147e-06,4.392814533359934e-06,7.64031203436896e-05,0.0002189609011086,1.5059547755974672e-05,7.085131814873444e-06,,,,1.8034646818223797e-06,4.053381733244637e-05,0.0001952193927972,0.000169311120105,5.215474041852401e-05
30,elgcoal,0.0009769893406308,0.0019591293873509,0.0005579868719556,,,,,,,,,,,,,,,0.0008458600293251,,,0.0013525159055321,,0.0003647998784061,,0.0025520751311619,,4.2348523264513e-05,,0.0007527714101209,,,,,,,0.0001680322680555,3.654797910492408e-06,0.0008165953156937,,,,,6.475153118072433e-05,0.0002609018494621,,,,,,,0.0008530773003548,0.0040490777473453,,,0.0005212517555323,0.0001435159242358,,2.9615043670362902e-05,,,,0.001292950814252,,,,,9.475080159565763e-05,,,,0.0001468695476279,0.0032658903851353,1.8436844275523453e-05,0.0001523419997489
31,elgwind,0.0017232148177592,0.0034053273359902,0.0023119946403401,,,0.0004588739337785,0.0004577837340468,,,0.0005895166230168,,,,0.0004266540999932,7.866718415605283e-05,,,,,,0.0019115091193017,,0.0002714161222191,0.0028823414143257,0.00023588248943,5.787256985883854e-05,0.0001027436044204,,,0.0002872334881434,0.000243696638849,0.000216936845318,,,,0.0022748717905677,,,0.0022170490234642,,,0.0044717429369463,4.5461387717729176e-05,0.0006306134048254,,0.0009895400868515,4.524897865654663e-05,0.0024284668618338,0.0035318153653088,0.0007475548371266,0.0033171165755824,,,,,0.0003057343204037,1.0224727691453504e-05,4.008489988919703e-05,0.0007045481924361,,,,,0.0013133164672885,0.0050460837542392,,9.647543781684087e-05,0.0004482693009306,0.0006278325861336,,,,0.000391230624556,0.0001602457189973
32,elgbio,0.0069063979541166,0.001666554822258,0.0015985082760613,0.0014191098014398,0.0018878192356443,0.0001991832829335,0.0044822723460661,4.74963359376694e-05,0.0003295179765407,0.0012609545354138,0.004567544546784,6.082231891994797e-05,0.0003470762775184,0.0012859904569634,,8.841002570745341e-05,0.0010428745361575,,0.0007258803973171,0.0003328830841828,0.0001708470717767,0.0009309589740545,0.004705946247107,0.0073677298446628,0.0007092787375212,1.5291799992904125e-05,,0.0029369643220217,0.0026586642940667,0.000860928528915,0.0010728920673798,0.0011050414624515,8.006348178760262e-05,0.0016305431055636,0.000462569618507,0.0005173240330216,0.0001987329351334,0.0026963542269136,0.0025988576249624,6.153425889618047e-05,0.0038900619026353,0.004923642412645,5.20997443045197e-05,0.0003879756439629,0.0001411054337142,0.0002238501742466,0.0038229718675261,0.0017607711472189,,0.0080558261738382,0.0067979096914271,0.0013525100408724,0.0012695230689343,0.0032473003381269,0.0003245012175405,4.043336949180093e-05,4.318310573420375e-06,,0.0021338245209955,0.0035502220296425,0.0003824701624523,0.0040063101489924,0.0025071689451242,0.0043398236399547,0.0021661146660114,7.938991804389462e-05,,,,4.514957868453706e-06,,0.0044917900663145,0.0004922273353254,0.0001719242799581
33,wrenexp,0.0016553834663131,0.0010193242263194,,0.0031099846665068,0.0021716870752462,0.0003073158082428,0.0004098381654541,2.153871164847907e-05,0.0010260058584684,,0.001253059086748,1.197930922441105e-05,0.000697783858111,,,0.0152953509841153,,0.0133616730482006,,,0.0009014295507803,,,,,1.9351326825812505e-05,8.460980342604282e-05,0.0043675693346933,0.0017843267479228,,,,,,,0.0018767103920788,1.784160655853959e-05,0.0002680157439374,0.0057428921613238,0.0007782028209761,0.0048919080439822,0.002324142512912,,0.0002822094247929,0.0003063095002371,0.0007903972473577,0.0017093182327942,,0.0048098774285684,0.0011515277639766,0.0004823363013799,0.000400665101283,,,2.3527272854690887e-06,0.0002036821836918,6.623242050473509e-06,2.0718158416457192e-05,,,,,0.0004820436967305,0.0015317544342126,,1.1306864471874088e-05,,,,,,0.0029319961210405,0.000572451839942,0.0009780010684404
34,wrtcfl,0.0001024479628431,6.935466282916664e-05,1.865205230158817e-05,6.78565575278796e-05,1.839762421880813e-05,0.0002065912816194,0.0006054193260578,7.332465538098377e-06,0.0001790398903274,0.0005457438011355,0.0001292859315347,2.0173066332315412e-07,0.0002820615916127,9.05508999379372e-05,0.0002178568522703,0.0004013155449124,0.0001738962307703,0.0017571914320176,0.000250757813024,0.0001029202771742,0.00175775024437,0.000142389168366,0.0004149275823086,0.0005829714483399,0.0003976675945586,3.1888644706525425e-06,6.466484884587371e-05,0.0002139445176623,0.0006938637823358,5.698910865984679e-05,3.978713038855284e-05,0.0001050387605017,4.6080118181152106e-05,0.0001969038570987,2.945583602506057e-05,0.0010636179504358,9.883141154805516e-06,0.0004848309181093,9.727987304221776e-05,0.0007463719895269,0.0004987242826216,0.0008336112015259,3.551379989634689e-05,0.0002399063886762,3.710440324993811e-05,0.0006283553226065,0.0007065382934773,0.0016027396828822,0.0003532500604948,0.0002172851202357,0.0003968098748941,0.0012040126758756,0.0002746534678048,0.00085373337781,0.0002430735391004,5.936639141500264e-05,9.164179397962484e-06,4.542093865378527e-05,0.0001994301704335,0.0001354089314274,3.31098328458175e-05,0.0014686527964542,0.000617551321404,0.0001656646882889,0.0002607407115751,6.532137296728315e-05,,,,8.745209894551265e-05,0.0002551743913448,0.0003044402379931,7.868764560013184e-05,0.0001011604664462
35,clmchng,0.0017806032324935,0.0041133538137662,0.0017063596336274,0.0003816275509315,0.0014161080405189,,,,,,0.0007579189718414,,,,0.002245822274133,0.0020771093844786,0.0006536014631776,0.0021920595200713,0.0013244627593012,,,,,0.0003868930311803,,,,0.0030530831509335,,,,,,,,,,,0.0022816441684229,,0.0027706701224041,0.0016893175515803,,,,,0.0008067691730307,,0.0031032978042049,,,0.0061737804397154,,0.0022825821380525,,,,,,0.0019053178812051,7.940791326098618e-05,0.0004543947644886,7.317887729199903e-05,0.0010321910101217,,,,,,,9.967130353546608e-05,0.0036449820407812,,1.3361403209174182e-05
36,lkredcc,0.0014231816563607,0.0017588068046931,0.0008967874665658,,,0.0005416810946306,,2.934873903524688e-06,0.0003664165766778,0.0003119584543687,0.0018684750871886,2.864270908159447e-07,0.0004146929617062,0.0002062991889253,0.0011457314163113,0.0008270773122158,0.0006229881951726,0.0001569389243638,0.0007890445599838,0.0001366282945864,0.0002926633958051,0.0003062081891301,0.0002949024652031,0.0010592438431982,0.0002801050467955,0.0001537784279429,4.3931709228981225e-05,0.015719042659065,0.0004542875701112,5.9965977935996986e-05,5.201331436603607e-06,1.889607945056966e-06,5.786022811962512e-07,9.58310712813555e-05,0.0003378009384705,0.0004990707515418,3.807110268042093e-05,0.0006999624511643,0.0265464457885976,0.0004896243768174,,0.0015122798683565,0.0001039620185005,0.0004540428010856,0.000148903488413,0.0005917685570105,0.0013408698451344,,0.0246754342680625,,0.0004078394680072,0.0014020338608661,0.0004607300270312,9.430051640108184e-05,3.1292708474561675e-05,,2.773293622423286e-06,2.247616429020034e-05,0.000239130619598,0.0007500241066032,0.0001064753602721,0.0002483768013605,0.0006318475614692,0.0008165181756766,0.0007946756876792,3.934612283121031e-05,,,,9.729288201870572e-05,0.0003093079544464,0.0035406489779492,0.0001220655955953,0.0001239126675826
37,slvpens,0.006373822844271,,,0.0012996052857893,0.0011899109927373,,0.0002959494401043,,,0.0002855147761139,0.0034706274234809,,,0.0001181471401734,0.0039806649113577,0.000731554568216,0.0024420085782298,0.0028258178635151,0.001865876791751,7.569502075293122e-05,,0.000939949846121,0.0036069292685705,0.0051458537651837,0.0005370178910845,,,0.0024809627915288,,0.0002604706144344,0.0001084672464093,0.0002214117609576,3.825365664991227e-05,0.0005071927483184,3.839044599345826e-05,,1.211107074932929e-05,0.0066613440724826,0.003510436288089,,0.0051969294990234,,,,0.0002114425973621,0.0004325724967136,0.0008661277931118,,0.0025009649542317,9.910448480358484e-05,,0.01465792078668,,,,,,,0.0006702622402154,0.0064805335055869,8.887540810584276e-05,0.0010571022511652,0.0025001074146869,,0.0001312238672715,,,,,5.99579966827404e-06,1.0827385660304891e-05,0.0020307862548236,,
38,sbbsntx,0.0014442656986507,0.0003881642095537,0.0016026235044636,0.0001734431038544,,0.0003209263642544,,1.0115036175979478e-05,0.0004657482326336,,0.0006456476525756,4.492633374281397e-06,0.0002163782276977,,0.0008308889005235,0.0003999181833363,0.000126625341919,,0.000157585730754,3.744979024601446e-05,0.0012902283261489,0.0003911362744958,0.0001247283914288,0.0007939594337943,0.000357030126234,,3.256706052198679e-05,,0.0014547990356076,,,,7.567830819040203e-05,0.0005884372871816,0.0002427924649096,0.0022482192230268,8.309699662596633e-05,0.00326577104512,,0.0004911367022751,0.0006113314153821,0.0011966687686075,,0.0003221587745551,0.0002245926088075,,0.0015249619852636,0.0020101303348394,,,0.000668065289107,,4.185346876594455e-05,0.0001969560714575,8.958419440052221e-05,0.000393743581455,,4.694232675033189e-05,,,0.0002854150654687,0.0004522242754152,0.0004596051689771,0.0003239767024449,,0.0004729293928305,,,,3.935965086830761e-05,2.442427933305394e-05,,,0.0001249568567246
39,imsclbn,0.0026229221938093,0.0102055781885137,0.0005435588824623,0.0012867416947457,0.0005944406109008,0.0003850539601737,,,0.0002427679309099,,0.0038145064825092,,0.0001727803338607,,0.0025709703635377,0.0015409951891706,0.0008352220717792,0.0029939955753637,0.0012536950296424,8.223987733432186e-05,0.0012493597625785,,,0.0057981669033216,0.0012457728597215,1.6440489137842252e-05,2.328978144476442e-05,0.0038168129027349,0.0026039488363407,,,,0.0001813391510328,0.0013151250798319,1.7765155989922016e-05,0.0004798218671137,0.0001741020003829,0.0093914747404954,0.0047928654661073,0.0003258288465824,0.0034565366588998,0.0036492168066212,3.024866360675285e-05,0.000258541378265,7.30934596729605e-05,9.106840836347786e-05,0.0002259712186702,0.0009167930425669,0.0033656489827874,,0.0018709761527879,0.0038859384917491,0.0008970075605597,0.0095875111412297,1.2817904561186743e-05,,4.335586627278731e-06,3.111184818955805e-05,,,4.41398515546414e-05,0.0059882650727432,0.0022550630828185,0.0047250615930697,0.0075221728159612,0.0009953476282791,,0.0021148557431796,,5.353532385660308e-06,0.0003309283513059,0.002620012415418,0.0004169113115641,0.0005160791438939
40,uentrjb,0.0008461371382025,0.0030466340232531,0.0021312595242601,0.0004347160780418,0.0003463573552671,,0.0008453170584663,9.777629762174829e-06,5.690037380114301e-05,0.0005185503405591,0.0002262325404013,2.9160650440151896e-05,5.369860271966407e-05,0.0002797578059724,0.0013021885735447,0.000532867492821,0.0001459468272505,0.0008977859064602,0.0005140535895538,,,,0.0016944065349126,0.001610760105818,0.0006451650761227,0.0001660096463796,6.000034405311414e-05,0.0002634377989319,0.0035204086774466,,,,,,,,,0.0054481734221469,0.0003245753732899,,0.0002266480569778,0.0026394463917855,4.782506388609796e-05,0.0004266524765003,,4.441381972395348e-06,0.0023107205035623,0.0011318596817338,0.0003303114592153,0.0001475914488648,,0.0020653272668168,0.0011549658193711,0.001514171308724,0.000232128142322,1.755547861057883e-05,8.185685051164219e-07,5.048091937665452e-05,,0.0233415738193343,,0.0002298566256682,6.910853161516056e-05,0.0006641888863233,0.0027660622164814,,,,,,1.8700529910395085e-05,0.0001640004893925,,0.0003613896214187
41,admub,0.0023573192375606,,,,,,,7.676264203770716e-06,,,,1.097208068912755e-05,,,,,,,,0.0001480287194312,0.001793717588313,0.0008663221373361,,,,,,,0.001244599142061,4.3630820757165805e-05,,,3.370726667236092e-07,0.0001579343064918,2.875824145293405e-06,0.0003885143915889,0.0001862527169241,,,0.0010734873999364,,0.0001400258410781,,0.000659708496149,0.0001664007617639,7.742237953909794e-05,0.0006245408454665,,,,0.0010387751425706,,,,2.6364986297134337e-05,1.97329382392607e-05,,,0.0005142843475338,,0.0002037720588054,,,,,0.0001008526355099,,,0.0004809452641801,9.417311582525278e-06,,,9.606902118427113e-05,
42,lknemny,0.0335020739523295,,,,,0.0013034539488283,,2.778573364059338e-07,,,0.0149480874883213,1.9054299770448248e-06,,,,0.0013530241896078,,,,,0.0012450695814102,,,,0.0066799248532144,3.386947096739043e-05,4.417788843120401e-05,,0.0031506563942055,,,,,,,0.0009584196653964,,0.0084129688276081,,,,,,,,,,,0.0019017112943081,,0.0017073021524783,0.0002242887624668,,,,,9.95050093750147e-06,3.776114788821317e-05,,,,,,,,,,,,,,,0.0005540506228066,0.0002819988967618
43,gndr,0.0804344329149968,0.0045438634558905,0.0231604352962997,0.001052806551489,0.0010539610405549,0.0003551395422998,,3.3070731887882213e-07,0.0003101314332942,,0.0090460412528574,3.480664198932948e-06,0.0003256709022161,,0.0037644187378529,0.0002703798597145,0.0021409879739558,2.6644059904077027e-05,0.0023521528389848,8.043342929382231e-05,,0.0002492525770618,,0.0193316709440571,,7.166671869568918e-05,0.0005630802853132,0.0011187952382354,0.0094290056871312,,,,,0.0002097990887411,0.0002461449491613,,8.413537317073403e-05,0.0007940223635923,0.0017597712337674,,0.0016033580539981,0.002618270865125,0.0001379648530927,0.0002522569674631,0.0012757040158514,0.0084011647292934,0.0014067591349409,,0.0034445644571028,,0.0070421254128014,,,,0.0038000256435503,8.208489162103638e-05,1.5095388413010638e-06,3.2874815338273e-05,,0.0006623345696754,9.072876547481052e-05,,0.0008014038096801,0.0076017227910226,,5.934205996627035e-05,,,,2.7457235976903435e-05,,0.019829448808038,0.0003244192041829,0.0008946626202488
44,gndr3,0.0041228349341132,0.0005999766435412,,6.501168626478746e-05,0.0002556107965126,0.0032476932350871,0.1419084263881571,,0.0003499143984508,0.0007771660035103,0.0002802427052592,,0.0003475980173615,0.0005328917353109,0.0005725201661189,0.0017145823451629,0.0004398302044295,0.000198095410729,7.671608978181743e-05,0.007943951499937,0.0139951433994745,0.0020468870446642,0.0010450903773531,0.0010196200113671,0.0006758863023532,,,0.0008404248239932,0.003114158553635,0.0009801100399452,0.001095145267006,0.0008097635186,0.0018846616174655,0.0053616143899443,0.0003829962143778,0.0110061889972427,0.0030519611283654,,0.0005935515540681,,0.0006975135477326,,0.0019427601559396,,0.0011161864140305,0.0005916263129327,,0.0065493587419899,0.00016649345607,0.1516339946728898,0.1336441274337779,,0.0001651054059022,0.0016969743633812,0.0006828722966472,0.000608376648485,7.49593923221312e-05,0.0004509852248018,0.0010830643439407,0.0032951686476814,0.0006655604437787,4.119124143860977e-05,0.0001670095439172,0.0023638888677738,,0.0015004138790602,,,,0.0007742098359208,,0.0075025550088806,0.0001539589557789,
45,yrbrn2,0.0012878308691399,0.0005612902291084,0.0004436059052673,2.5897689495488475e-05,0.0001344566972032,0.3974534071829993,0.0018586462320701,3.4686220889144066e-06,0.0003168901590109,0.0675661788253017,0.000362217861194,1.549879122664684e-05,0.0006237060888996,0.0672942432607572,0.0002566898210096,0.0001844505619476,0.000114799823836,0.0010813091012409,0.0001064282528455,,,,1.3585106017851464e-05,0.001000490649158,0.0003333284434367,,,0.0001201782722225,,0.068175455604237,0.052732709724748,0.0479263330343568,3.2364414098418225e-05,0.0001338943010287,0.0002004855933666,,4.686456351661879e-05,0.0010420606609916,0.0013149695035175,0.00011838313462,0.0001295307327094,0.0005887950714783,0.0155726374657205,0.0323504169621534,,0.0011766775501924,4.776149356086394e-05,0.0038635493117616,6.338217827446379e-05,0.0018506881098565,0.0030267402447478,0.0026816223374198,7.62752054418616e-05,0.0003147425718037,,,0.1124759219315375,0.5038335308363083,0.1194291063083351,0.0014381103890653,,0.0008561145311661,0.0002526343551173,0.0012137537204718,9.081880993200522e-05,9.89980865702443e-06,,,,,2.006036522507141e-05,0.0020174991415638,,0.5463499709818189
46,rshipa2,0.0006428757313451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009696100406982,,8.793921934617282e-05,,,,,,,,,,,,,,,,,,,,,,0.000758578996887,,,,,,,,,,,,
47,chldhm,0.0002584846891961,0.0001275836402149,0.0003129924117865,,,,,,0.0001386006571829,,,,9.669514850233102e-05,,,,,,,6.610726602059937e-05,,0.0002961945262697,,,,,,,0.000194985094218,0.112582565254463,,,0.0001132997400524,9.147819890754852e-05,0.0003224874272712,,0.0002658126056517,,,,,,,0.5818489426582725,0.0002821202937363,,,,,,0.000156745915116,,,,,,,,,,0.0001122753668305,,,,,2.578059286716696e-05,,,,6.069829360287108e-05,7.870094085586138e-05,,,
